region,province,daire,type,parti,candidat,voix,sieges
"الشرق","وجدة أنكاد","وجدة - أنجاد","محلية","حزب الخضر المغربي","عبد الله حديد","150",""
"الشرق","وجدة أنكاد","وجدة - أنجاد","محلية","حزب النهضة","عزالدين المعموري","122",""
"الشرق","وجدة أنكاد","وجدة - أنجاد","محلية","الحزب المغربي الحر","محمد رحماني","116",""
"الشرق","وجدة أنكاد","وجدة - أنجاد","محلية","حزب البيئة والتنمية المستدامة","جهان موساوي ","106",""
"الشرق","جرادة","جرادة","محلية","حزب الأصالة والمعاصرة","رضوان بوكطاية","9855","1"
"الشرق","جرادة","جرادة","محلية","حزب التجمع الوطني للأحرار","مصطفى توتو","9332","1"
"الشرق","جرادة","جرادة","محلية","حزب التقدم والاشتراكية","سعيد مرزوكي","8956",""
"الشرق","جرادة","جرادة","محلية","حزب الاستقلال","ياسين دغو","5019",""
"الشرق","جرادة","جرادة","محلية","حزب الاتحاد الدستوري","بوجمعة بنعيسى","2630",""
"الشرق","جرادة","جرادة","محلية","حزب الحركة الشعبية","عبد القادر مزوزي","1376",""
"الشرق","جرادة","جرادة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","المختار  راشدي","1022",""
"الشرق","جرادة","جرادة","محلية","حزب جبهة القوى الديمقراطية","محمد الفزيقي","533",""
"الشرق","جرادة","جرادة","محلية","حزب العدالة والتنمية","توفيق ووشبل","409",""
"الشرق","جرادة","جرادة","محلية","الحزب المغربي الحر","حميد العواق","70",""
"الشرق","جرادة","جرادة","محلية","حزب الخضر المغربي","جلول زحاف","37",""
"الشرق","بركان","بركان","محلية","حزب التجمع الوطني للأحرار","محمد صديقي","23797","1"
"الشرق","بركان","بركان","محلية","حزب الاستقلال","عبد الحكيم بوعزة بنعبد الله","17148","1"
"الشرق","بركان","بركان","محلية","حزب الأصالة والمعاصرة","محمد ابراهيمي","12174","1"
"الشرق","بركان","بركان","محلية","حزب الحركة الشعبية","ميمون منصوري","4086",""
"الشرق","بركان","بركان","محلية","حزب العدالة والتنمية","رفيق اوباشير","3813",""
"الشرق","بركان","بركان","محلية","حزب التقدم والاشتراكية","بومدين الوسعيدي","3576",""
"الشرق","بركان","بركان","محلية","حزب جبهة القوى الديمقراطية","المصطفى بنعلي","1952",""
"الشرق","بركان","بركان","محلية","حزب الاتحاد الدستوري","محمد زردالي","1740",""
"الشرق","بركان","بركان","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبد المنعيم  محسيني ","1386",""
"الشرق","بركان","بركان","محلية","الحزب الاشتراكي الموحد","احمد سلام","744",""
"الشرق","بركان","بركان","محلية","تحالف فيدرالية اليسار ","عبدالله مقور","485",""
"الشرق","بركان","بركان","محلية","حزب الأمل","الحسن بغدادي","103",""
"الشرق","بركان","بركان","محلية","حزب الديمقراطيين الجدد","المختار رحاوي","89",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب التجمع الوطني للأحرار","الميلود ناصر","13721","1"
"الشرق","تاوريرت","تاوريرت","محلية","حزب الأصالة والمعاصرة","عبد الرحمان سهلي","13163","1"
"الشرق","تاوريرت","تاوريرت","محلية","حزب الاستقلال","ادريس جدي","11452",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب الحركة الشعبية","البشير بوخريص","11065",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد ازلاف","2244",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب التقدم والاشتراكية","عبد المالك مقور","1993",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب العدالة والتنمية","محمد بلباش","1462",""
"الشرق","تاوريرت","تاوريرت","محلية","الحزب الاشتراكي الموحد","بوجمعة دغو","771",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب الاتحاد الدستوري","عبد الهادي ملياني","723",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب البيئة والتنمية المستدامة","حكيم قلعي","412",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب الإنصاف","بوشتة ديمي","368",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب النهضة","نعيمة بوستى","325",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب الخضر المغربي","عادل علاوي","138",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب المجتمع الديمقراطي","عبد الحليم زخنيني","64",""
"الشرق","تاوريرت","تاوريرت","محلية","حزب الاتحاد المغربي للديمقراطية","سفيان العجاني","42",""
"الشرق","فجيج","فجيج","محلية","حزب الأصالة والمعاصرة","حميد الشاية","16912","1"
"الشرق","فجيج","فجيج","محلية","حزب التجمع الوطني للأحرار","محمد جمال الدين","12392","1"
"الشرق","فجيج","فجيج","محلية","حزب الاستقلال","الكبير قادة","6162","1"
"الشرق","فجيج","فجيج","محلية","حزب التقدم والاشتراكية","الحسين اوحليس","4475",""
"الشرق","فجيج","فجيج","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","لحسن اولخشيش","4006",""
"الشرق","فجيج","فجيج","محلية","حزب الحركة الشعبية","مصطفى زيتي","2084",""
"الشرق","فجيج","فجيج","محلية","الحزب الاشتراكي الموحد","احمد السباعي","1979",""
"الشرق","فجيج","فجيج","محلية","حزب الاتحاد الدستوري","محمد بوتمارت","1115",""
"الشرق","فجيج","فجيج","محلية","حزب العدالة والتنمية","لحسن التجمعتي","926",""
"الشرق","فجيج","فجيج","محلية","تحالف فيدرالية اليسار ","عبدالفتاح عزاوي","724",""
"الشرق","فجيج","فجيج","محلية","حزب جبهة القوى الديمقراطية","محمد كنون","385",""
"الشرق","فجيج","فجيج","محلية","حزب البيئة والتنمية المستدامة","بنعبد الرحمان عمراني","24",""
"الشرق","الناضور","الناضور","محلية","حزب التجمع الوطني للأحرار","محمادي توحتوح","35973","1"
"الشرق","الناضور","الناضور","محلية","حزب الأصالة والمعاصرة","رفيق مجعيط ","23301","1"
"الشرق","الناضور","الناضور","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد ابركان","18791","1"
"الشرق","الناضور","الناضور","محلية","حزب الاستقلال","محمد الطيبي","15915","1"
"الشرق","الناضور","الناضور","محلية","حزب التقدم والاشتراكية","عبد القادر قوضاض","7986",""
"الشرق","الناضور","الناضور","محلية","حزب العدالة والتنمية","فاروق الطاهري","4467",""
"الشرق","الناضور","الناضور","محلية","حزب الحركة الشعبية","هشام الفكري","2904",""
"الشرق","الناضور","الناضور","محلية","حزب الاتحاد الدستوري","عبدالكريم  الركراكي ","2297",""
"الشرق","الناضور","الناضور","محلية","حزب الأمل","نبيلة العمراوي","1032",""
"الشرق","الناضور","الناضور","محلية","الحزب الاشتراكي الموحد","يوسف دحمازي","668",""
"الشرق","الناضور","الناضور","محلية"," حزب النهضة والفضيلة","جميل  حمداوي","582",""
"الشرق","الناضور","الناضور","محلية","تحالف فيدرالية اليسار ","حسن العلياوي","567",""
"الشرق","الناضور","الناضور","محلية","حزب الوحدة والديمقراطية","محمد الفونتي","485",""
"الشرق","الناضور","الناضور","محلية","حزب الخضر المغربي","محمد بوشيح","445",""
"الشرق","الناضور","الناضور","محلية","حزب البيئة والتنمية المستدامة","محمد بنوه","350",""
"الشرق","الناضور","الناضور","محلية","حزب جبهة القوى الديمقراطية","عبدالرضي لمقدم","347",""
"الشرق","الناضور","الناضور","محلية","حزب العمل","عبد الواحد بودوند","271",""
"الشرق","الناضور","الناضور","محلية","حزب المجتمع الديمقراطي","الحسان مريجي","45",""
"الشرق","الناضور","الناضور","محلية","حزب الشورى والاستقلال","طارق البوكيلي","42",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الأصالة والمعاصرة","محمد كاريم","33209","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الاستقلال","هشام سعنان","21524","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الحركة الشعبية","عادل السباعي","18853","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب التجمع الوطني للأحرار","محمد الحيداوي","17649","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الحركة الديمقراطية الاجتماعية","التهامي المسقي","15192","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الاتحاد الدستوري","فيصل الزرهوني","13065","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد اجدية","11586",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب التقدم والاشتراكية","سامي لمليوي","11110",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب العدالة والتنمية","رضا بوكمازي","5315",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب جبهة القوى الديمقراطية","عبدالاله الفوهيري","1471",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الأمل","عثمان الحجام","1232",""
"مراكش- آسفي","أسفي","آسفي","محلية","تحالف فيدرالية اليسار ","محمد الكبناني ","1077",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الوسط الاجتماعي","امين حلي","892",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الاتحاد المغربي للديمقراطية","رضوان بودولة","849",""
"مراكش- آسفي","أسفي","آسفي","محلية","الحزب المغربي الحر","نسرين الضفل","805",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الديمقراطيين الجدد","معاد اهليل","787",""
"مراكش- آسفي","أسفي","آسفي","محلية","الحزب الاشتراكي الموحد","عثمان سحمود","758",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب النهضة","سفيان وضاف","457",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الحرية والعدالة الاجتماعية","مولاي عبد الله الفيلالي","439",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الوحدة والديمقراطية","محمد زمهار","424",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب العمل","عثمان الشعراني","356",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الإصلاح والتنمية","احمد حسام الفولاني","289",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الإنصاف","احمد الضريبينة ","232",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الخضر المغربي","عبد القادر سديام","147",""
"مراكش- آسفي","أسفي","آسفي","محلية","حزب المجتمع الديمقراطي","مينة بوحزام","78",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب التجمع الوطني للأحرار","بناصر رفيق","52953","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الاستقلال","امبارك الطرمونية","35868","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الأصالة والمعاصرة","محمد مهدب","27290","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","مولاي المهدي الفاطمي","22367","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب التقدم والاشتراكية","يوسف بيزيد","20719","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الحركة الشعبية","محمد المخنتر","17748","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الاتحاد الدستوري","عبد الالاه بلكحل","4595",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب العدالة والتنمية","عبد الرحيم عزمي","4477",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","تحالف فيدرالية اليسار ","محمد مفضل","3544",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الاتحاد المغربي للديمقراطية","نبيل مغار ","2162",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب جبهة القوى الديمقراطية","المهدي  بشيكر","2074",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الديمقراطيين الجدد","سعيد حبز","1314",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الشورى والاستقلال","عماد حنفي","1099",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","الحزب الاشتراكي الموحد","نور الدين حفضان","895",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب البيئة والتنمية المستدامة","نزهة فاتح","813",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الحركة الديمقراطية الاجتماعية","صلاح الدين القصباوي","752",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الحرية والعدالة الاجتماعية","توفيق تابيت","685",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الإنصاف","نور الدين لبار","650",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الوسط الاجتماعي","عبد اللطيف نشاط","582",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","الحزب المغربي الحر","نور الدين نظيفي","562",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الإصلاح والتنمية","سمير الطوايهر","408",""
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب النهضة","حسن دغالي","151",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب التجمع الوطني للأحرار","محمد  غيات ","38020","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الاستقلال","المصطفى القاسمي","34171","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الاتحاد الدستوري","الصغير بابور","32360","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الأصالة والمعاصرة","ربيع هرامي","24893","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","سعيد انميلي","15032","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الحركة الشعبية","محمد هيشامي","7655","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الحركة الديمقراطية الاجتماعية","عبد الفاضل زهواني","6088",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب العدالة والتنمية","حسن الحارس","6060",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب التقدم والاشتراكية","عبد الحميد بنشيخ","4608",""
"الدار البيضاء-سطات","سطات","سطات","محلية","تحالف فيدرالية اليسار ","عبد القادر العسولي","2668",""
"الدار البيضاء-سطات","سطات","سطات","محلية","الحزب المغربي الحر","خالد تمار","1508",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الإنصاف","الباشير ناجح","1127",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب البيئة والتنمية المستدامة","محمد طارق","1005",""
"الدار البيضاء-سطات","سطات","سطات","محلية","الحزب الاشتراكي الموحد","زكرياء  الصغير","793",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب جبهة القوى الديمقراطية","المصطفى الحيسوني ","742",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الحرية والعدالة الاجتماعية","يوسف هداجي","714",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الخضر المغربي","عبدالكريم التيال","599",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب النهضة","محمد فاضلي","267",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الوحدة والديمقراطية","سعد  كمال بنسليمان ","199",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الوسط الاجتماعي","نسرين زمران","150",""
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب العمل","عبد المجيد حميل الدين","138",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب التجمع الوطني للأحرار","حميد العرشي","22708","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الأصالة والمعاصرة","خليفة مجيدي","18811","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الحركة الشعبية","سعيد سرار","17227","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الاستقلال","محمد زكراني","16326","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","الحبيب المالكي","15576","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب التقدم والاشتراكية","عبد الصماد خناني","11940","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الحركة الديمقراطية الاجت��اعية","الملودي العابد العمراني","9394",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب العدالة والتنمية","رشيد السعيد","5528",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الاتحاد الدستوري","احمد خوادري","5507",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","الحزب الاشتراكي الموحد","طارق عزيز","2197",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","تحالف فيدرالية اليسار ","عبدالرحمان علالي","1441",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الديمقراطيين الجدد","محمد  عماري ","1419",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","الحزب المغربي الحر","الحاج الصديق توفيق","1054",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب جبهة القوى الديمقراطية","لبصير بنعيادة","1049",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب النهضة","بوزكري الهيناني","527",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الأمل","هشام قيلاني ","400",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الخضر المغربي","ابراهيم عتمون","364",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الحرية والعدالة الاجتماعية","عبد الغني كردود","341",""
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الإصلاح والتنمية","عزيز اخواض","171",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الاستقلال","محمد كريمن","18849","1"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب التجمع الوطني للأحرار","ياسين عوكاشا","16743","1"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب التقدم والاشتراكية","سعيد الزيدي","14582","1"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","كريم الزيادي","11065",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الأصالة والمعاصرة","ربيع  مباركي","6657",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب العدالة والتنمية","محمد بنجلول","4550",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الديمقراطيين الجدد","حسن عابدي","822",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","الحزب الاشتراكي الموحد","سناء كوثر","763",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب العمل","ياسين بلعروي","711",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الحرية والعدالة الاجتماعية","يونس الخلادي","639",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","تحالف فيدرالية اليسار ","سعيد بنحماني","541",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الأمل","عبد الكبير روقة","526",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب المجتمع الديمقراطي","احمد  الشرقي ","363",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب جبهة القوى الديمقراطية","محمد بلهلالى","352",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","الحزب المغربي الحر","الحسين الساحلي","313",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الخضر المغربي","راقية صحيح","276",""
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الوسط الاجتماعي","نعيمة الشتيوي","107",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الاتحاد الدستوري","محمد الزموري","22821","1"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الاستقلال","محمد الحمامي","21218","1"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الأصالة والمعاصرة","عادل الدفوف","20131","1"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب التجمع الوطني للأحرار","عمر مورو","19900","1"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبد القادر الطاهر","11650","1"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب العدالة والتنمية","محمد امحجور","8010",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الحركة الشعبية","جمال اربعين","2567",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب التقدم والاشتراكية","محمد سمير  بروحو","2485",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","الحزب الاشتراكي الموحد","جمال العسري","1410",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الديمقراطيين الجدد","عمر العباس","1059",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الوسط الاجتماعي","عبد الرحيم كمراو","938",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الخضر المغربي","ابراهيم مراكشي","792",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","تحالف فيدرالية اليسار ","احمد عبو","654",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الأمل","انوار البنوري","558",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب البيئة والتنمية المستدامة","عبد الاله المفتي","437",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب النهضة","عبد السلام  الشراط","371",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الحركة الديمقراطية الاجتماعية","عبدالسلام الغرافي","349",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الوحدة والديمقراطية","محمد الامين الحسناوي","316",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية"," حزب النهضة والفضيلة","يوسف ابن العساوي","158",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب العمل","فريد موصدق","130",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الاتحاد المغربي للديمقراطية","ادريس  اقلعي دريوش","123",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الشورى والاستقلال","خالد بحدو","51",""
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الحرية والعدالة الاجتماعية","ابراهيم المجدوبي","16",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب التجمع الوطني للأحرار","راشيد الطالبي العلمي","26877","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الأصالة والمعاصرة","محمد العربي  احنين","25706","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الاستقلال","منصف الطوب","11798","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","حميد الدراق","5424","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الاتحاد الدستوري","نور الدين الهروشي","5265","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب العدالة والتنمية","امينة ابن عبد الوهاب","2866",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب التقدم والاشتراكية","زهير الركاني","2852",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الحركة الشعبية","محمد احجام","2434",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","الحزب الاشتراكي الموحد","احمد قايدي","1065",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","تحالف فيدرالية اليسار ","أحمد فتيان","827",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","الحزب المغربي الحر","يحيى شارية","421",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الإنصاف","خالد بنجدي","224",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب البيئة والتنمية المستدامة","خالد الوزاني التهامي","145",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الوحدة والديمقراطية","امال  اولاد بن صالح","117",""
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الخضر المغربي","خالد بوقريين","66",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب التجمع الوطني للأحرار","محمد السيمو","35532","1"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الاستقلال","نزار بركة","24676","1"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الاتحاد الدستوري","عبد العزيز الوادكي","19068","1"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الأصالة والمعاصرة","محمد حماني","14510","1"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","مشيج القرقري","5418",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب العدالة والتنمية","سعيد خيرون","4106",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الحركة الشعبية","مصطفى البوزيدي","2905",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب البيئة والتنمية المستدامة","محمد القزدار","766",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الخضر المغربي","زهير الغرافي","585",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب التقدم والاشتراكية","محمد البشير الجباري","552",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الأمل","محمد ماجدي","522",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الديمقراطيين الجدد","محمد طلحة","367",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الوحدة والديمقراطية","اشرف السكوري","338",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","تحالف فيدرالية اليسار ","منير بوملوي","317",""
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب العمل","يوسف اليونسي","103",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب التجمع الوطني للأحرار","عبد الرحمان العمري","31888","1"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","الامين البقالي الطاهري","21321","1"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الأصالة والمعاصرة","عبدالرحيم بوعزة","19106","1"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الاستقلال","اسماعيل البقالي","17076","1"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الاتحاد الدستوري","المعتصم امغوز","9101",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الحركة الشعبية","عبد الخالق المصمودي","8440",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب التقدم والاشتراكية","دنيا بوقشقوش","6097",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","الحزب الاشتراكي الموحد","عبد الله الجوط","2897",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الإنصاف","احمد بوسلام","1190",""
